,url,title,us : 0 / kr : 1,hub score,authorities score
348,02100311.20201123113553001,"소송전 이어가는 트럼프, 개표인증 저지소송 기각에 항소",1,1.3178648435810233e-37,4.008505565525385e-37
349,02100601.20201122090907001,"美 연방법원, 펜실베이니아 개표 인증 중단 트럼프 요구 기각",1,1.3178648435810233e-37,4.008505565525385e-37
350,02100801.20201122090233001,"美 법원, 펜실베이니아 주 개표인증 중단요구 기각…""트럼프에 치명적 타격""",1,1.3178648435810233e-37,4.008505565525385e-37
351,02100851.20201122101839001,트럼프 펜실베이니아 개표인증 중단요구도 좌절,1,1.3178648435810233e-37,4.008505565525385e-37
352,08100401.20201123020403002,"트럼프, 불복소송 기각한 판사 비난...""항소할 것""",1,1.3178648435810233e-37,4.008505565525385e-37
353,https://www.nytimes.com/2020/11/23/us/trump-economy-ny.html?searchResultPosition=10,"국가에 대한 피해를 입은 비즈니스 지도자, 트럼프가 전환을 시작하기 위해 촉구",0,1.267840454727442e-72,4.627617659331603e-71
354,01100701.20201123114440002,"“솔직히 국가적 망신” 트럼프 측근, 승복 촉구",1,1.267840454727442e-72,2.3138088296658016e-71
355,02100801.20201124085441002,"트럼프 ""국가이익 위해 정권 인계 시작 권고""(상보)",1,1.267840454727442e-72,2.3138088296658016e-71
356,https://www.nytimes.com/2020/11/24/arts/television/late-night-trump-sidney-powell.html?searchResultPosition=4,늦은 밤은 트럼프의 법률 팀이 Sidney Powell을 쉽게 잊어 버리게하지 않습니다.,0,3.603419300837464e-86,1.3152480446852915e-84
357,08100401.20201122134004001,"트럼프 법률팀 ""조지아주에 정직한 재검표 요구""",1,3.603419300837464e-86,1.3152480446852915e-84
358,https://www.nytimes.com/2020/11/24/opinion/trump-election-democracy.html?searchResultPosition=1,이 선거에서 진실을 말한 모든 사람들에게 행복한 추수 감사절,0,3.603419300837464e-86,1.3152480446852915e-84
359,02100101.20201127000323001,"[사설] 쓴소리 할 사람 뽑았다는 바이든, 진실 말하겠다는 美정보수장",1,3.603419300837464e-86,1.3152480446852915e-84
360,https://www.nytimes.com/2020/11/24/us/politics/trump-is-said-to-plan-pardon-of-flynn.html?searchResultPosition=4,트럼프는 Flynn의 사면을 계획하고 있다고합니다,0,1.0645627427494656e-64,3.8856540106799006e-63
361,01100701.20201126130848001,"‘사면권 남용 논란’ 트럼프, 다음은 ‘셀프 사면’ 단행? [특파원+]",1,1.0645627427494656e-64,1.295218003559967e-63
362,01100901.20201126135202001,"'러시아 스캔들' 플린 사면한 트럼프, 결국 '셀프 사면'도 할까?",1,1.0645627427494656e-64,1.295218003559967e-63
363,02100701.20201125124200001,"퇴임 전 ‘측근 사면’ 시동 거나…美 언론 “트럼프, 마이클 플린 사면 계획”",1,1.0645627427494656e-64,1.295218003559967e-63
364,https://www.nytimes.com/2020/11/25/us/politics/biden-address.html?searchResultPosition=1,Biden은 Unity를 촉구합니다. '우리는 바이러스와 전쟁이 아닌 서로',0,3.603419300837464e-86,1.3152480446852915e-84
365,01100801.20201126075128001,바이든 “우리 서로가 아닌 바이러스와 전쟁 중…지지 않을 것”,1,3.603419300837464e-86,1.3152480446852915e-84
366,https://www.nytimes.com/2020/11/26/us/politics/coronavirus-vaccine-military-trump.html?searchResultPosition=9,백신의 군사의 역할은 트럼프의 주장에도 불구하고 장면 뒤에서 엄격하게 뒤에있을 것입니다.,0,3.603419300837462e-41,1.3152480446852908e-39
367,01100201.20201127073621001,"[속보] 트럼프 “코로나19 백신, 다음주 배송 시작될 것”",1,3.603419300837462e-41,1.3152480446852908e-40
368,01100611.20201127082801001,트럼프 “다음주 코로나19 백신 배송 시작될 것”,1,3.603419300837462e-41,1.3152480446852908e-40
369,01100701.20201127132730001,"트럼프 “다음주 코로나 백신 배송, 바이든 공 아냐…백신은 내가 한 것”",1,3.603419300837462e-41,1.3152480446852908e-40
370,02100101.20201127132258001,"코로나 대응 자찬 트럼프 ""백신은 내가 한 것 바이든 아니야""",1,3.603419300837462e-41,1.3152480446852908e-40
371,02100201.20201128095946001,"트럼프 ""바이든, 사기투표 아니란 것 증명못하면 백악관 안나갈 것""",1,3.603419300837462e-41,1.3152480446852908e-40
372,02100601.20201127072632001,"[속보] 트럼프 ""코로나 백신 다음주부터 배송 시작할 것""",1,3.603419300837462e-41,1.3152480446852908e-40
373,02100701.20201127091322001,트럼프 정부 백신개발 최고책임자 “새 정부에 더 애착…필요하면 더 일할 것”,1,3.603419300837462e-41,1.3152480446852908e-40
374,02100801.20201126142738001,정권이양 지시한 뒤에도 대선 승리 주장 꺾지 않는 트럼프,1,3.603419300837462e-41,1.3152480446852908e-40
375,08100101.20201127212617001,트럼프 “다음주 백신 배송”…일부 백신 의문 제기,1,3.603419300837462e-41,1.3152480446852908e-40
376,08100101.20201128001701001,"트럼프, 선거인단 투표 지면 백악관 떠날것…선거 사기 주장 계속",1,3.603419300837462e-41,1.3152480446852908e-40
377,https://www.nytimes.com/2020/11/26/us/politics/trump-election-georgia.html?searchResultPosition=1,"트럼프, 여전히 승리를 주장하고, 선거인이 바이덴을 선택하면 떠날 것입니다.",0,3.603419300837462e-41,1.3152480446852908e-39
378,01101101.20201127080709001,"트럼프 ""선거인단 투표서 바이든 승리 시, 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
379,01500601.20201127092707001,"트럼프 ""선거인단 투표서 바이든 승리하면 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
380,02100101.20201127074649001,"[속보] 트럼프 ""선거인단 투표서 바이든 승리시 백악관 떠날 것""<로이터>",1,3.603419300837462e-41,1.3152480446852908e-40
381,02100101.20201127092950002,"[종합] 트럼프 ""선거인단 투표서 바이든 승리시 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
382,02100311.20201127075209001,"[속보] 트럼프 ""선거인단 투표서 바이든 승리시 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
383,02100311.20201127081113001,"트럼프 ""선거인단 투표서 바이든 승리시 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
384,02100601.20201127074442001,"[속보] 트럼프 ""선거인단 투표서 바이든 승리하면 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
385,02100701.20201127075126001,[속보] 트럼프 “선거인단 투표서 바이든 승리시 백악관 떠날 것” <로이터>,1,3.603419300837462e-41,1.3152480446852908e-40
386,08100101.20201127215116002,"트럼프, 선거인단 투표 지면 백악관 떠날것…선거 사기 주장 계속",1,3.603419300837462e-41,1.3152480446852908e-40
387,08100401.20201127084603001,"트럼프 ""선거인단 투표서 바이든 승리시 백악관 떠날 것""",1,3.603419300837462e-41,1.3152480446852908e-40
388,https://www.nytimes.com/2020/11/27/us/politics/trump-pennsylvania-appeals-court.html?searchResultPosition=9,가혹한 책망에서 항소 법원은 펜실베이니아에서 트럼프의 선거 도전을 거부합니다.,0,1.267840454727442e-72,4.627617659331603e-71
389,02100201.20201128044644001,"트럼프, 펜실베이니아 불복소송 2심도 기각…대법원 간다",1,1.267840454727442e-72,2.3138088296658016e-71
390,08100401.20201126110603002,"트럼프, 공화당 행사에서 ""이번 선거 조작...선거 뒤집어야""",1,1.267840454727442e-72,2.3138088296658016e-71
391,https://www.nytimes.com/2020/11/27/world/middleeast/iran-nuclear-scientist-assassinated-mohsen-fakhrizadeh.html?searchResultPosition=6,이란의 최고의 핵 과학자가 매복에서 사망 한 국가 언론,0,3.745597165280473e-51,1.36714296520224e-49
392,01100201.20201130000224001,이란 핵 과학자 암살… 바이든 중동 구상 재뿌리기였나,1,3.745597165280473e-51,2.2785716086704004e-50
393,01100401.20201130030208002,"이란, 핵과학자 암살 배후로 이스라엘 지목… ‘바이든 외교’ 악재",1,3.745597165280473e-51,2.2785716086704004e-50
394,01100901.20201129173339001,"미묘한 시기 이란 핵과학자 테러 사망...""바이든에 찬물 뿌렸다""",1,3.745597165280473e-51,2.2785716086704004e-50
395,02100101.20201129143546001,이란 핵 과학자 암살 `진짜 목적`은 바이든 정부 견제?,1,3.745597165280473e-51,2.2785716086704004e-50
396,02100801.20201129085417001,"이란 핵과학자 테러로 '암살'…바이든, 취임 전부터 난제 직면",1,3.745597165280473e-51,2.2785716086704004e-50
397,02100851.20201129104559001,바이든 앞 첫 난제 '이란 핵 과학자 사망'…중동 긴장 고조,1,3.745597165280473e-51,2.2785716086704004e-50
398,https://www.nytimes.com/2020/11/28/us/politics/trump-republicans-election-results.html?searchResultPosition=5,"핵심 주에서, 공화당은 트럼프의 선거 서사에 저항하는 데 중요했습니다.",0,1.267840454727442e-72,4.627617659331603e-71
399,02100601.20201128085950001,"선거 져서 속 쓰린데…승복 묻는 기자에 트럼프 ""나 아직 대통령""",1,1.267840454727442e-72,2.3138088296658016e-71
400,02100801.20201127093810001,"[특징주]투비소프트, 트럼프 美 대통령 ""이르면 다음주 백신 배송""…콜드체인 부각 '강세'",1,1.267840454727442e-72,2.3138088296658016e-71
401,https://www.nytimes.com/2020/11/29/business/media/newsmax-chris-ruddy-trump.html?searchResultPosition=2,트럼프 텔레비젼의 왕은 당신이 그것을 사기에 충분히 바보 같은 것을 생각합니다.,0,1.267840454727442e-72,4.627617659331603e-71
402,02100801.20201130040654001,"""6개월 지나도 생각 안 변할 것"" 트럼프, 대선 후 첫 인터뷰",1,1.267840454727442e-72,2.3138088296658016e-71
403,08100401.20201130033203002,"트럼프 ""6개월 지나도 생각 안 변할 것""",1,1.267840454727442e-72,2.3138088296658016e-71
404,https://www.nytimes.com/2020/11/30/us/dr-atlas-trumps-coronavirus-adviser-resigns.html?searchResultPosition=5,"아틀라스 (Atlas) 박사, 트럼프의 코로나 바이러스 고문은 사임합니다.",0,3.603419300837464e-86,1.3152480446852915e-84
405,02100101.20201201102841001,"""마스크 쓴다고 코로나 못 막아""라던 트럼프 의학고문 사임",1,3.603419300837464e-86,1.3152480446852915e-84
406,https://www.nytimes.com/2020/11/30/us/politics/trump-campaign-donations.html?searchResultPosition=7,트럼프는 그가 미래의 손실과 눈을 부인하면서 1 억 7 천만 달러를 모으고 있습니다.,0,3.603419300837464e-86,1.3152480446852915e-84
407,02100201.20201203110511001,"'사업가 복귀?' 트럼프 사업체, 재임중 해외서 2억달러 벌어",1,3.603419300837464e-86,1.3152480446852915e-84
408,https://www.nytimes.com/2020/12/01/us/politics/bribery-scheme-trump-pardon.html?searchResultPosition=6,Trump Pardon에 대한 잠재적 인 뇌물 방식을 조사하는 법무부,0,3.603419300837464e-86,1.3152480446852915e-84
409,01100801.20201202091619001,트럼프 사면 대가로 금품 오갔나... 美법무부 ”백악관 고위급 뇌물 조사”,1,3.603419300837464e-86,1.3152480446852915e-84
410,https://www.nytimes.com/2020/12/01/us/politics/in-a-fox-news-interview-parscale-blames-trumps-lack-of-coronavirus-empathy-for-his-election-loss.html?searchResultPosition=5,"여우 뉴스 인터뷰에서, Parscale은 트럼프가 그의 선거 손실을 위해 코로나 바이러스 공감 부족을 비난합니다.",0,1.267840454727442e-72,4.627617659331603e-71
411,02100701.20201204100055001,"‘트럼프 앙숙’ 롬니, 코로나19 손 놓은 트럼프 향해 “인류사의 비극”",1,1.267840454727442e-72,2.3138088296658016e-71
412,08100401.20201202185206001,"[와이즈맨] 선거에서도 지고, 짱친 폭스뉴스에도 배신당한 트럼프ㅣ근데 폭스뉴스가 뭔데?",1,1.267840454727442e-72,2.3138088296658016e-71
413,https://www.nytimes.com/2020/12/02/opinion/biden-interview-mcconnell-china-iran.html?searchResultPosition=7,Biden은 '트럼프가 4 년 더 당연히 대통령이되지 않을 것입니다.,0,4.460817030840428e-59,1.6281982161077293e-57
414,01100701.20201202174445001,"“4년 후 또 보자”… 트럼프, 2024년 대선 출마 암시",1,4.460817030840428e-59,4.070495540269323e-58
415,02100101.20201202155304001,"美, 트럼프 대통령 ""4년 후 다시 볼 것"" 2024년 대선 암시",1,4.460817030840428e-59,4.070495540269323e-58
416,02100801.20201202154822002,"트럼프 ""4년 후 다시 볼 것""…2024년 재출마설 솔솔",1,4.460817030840428e-59,4.070495540269323e-58
417,08100401.20201202160203001,"트럼프 ""4년 후에 여러분을 다시 볼 것""",1,4.460817030840428e-59,4.070495540269323e-58
418,https://www.nytimes.com/2020/12/02/us/politics/trump-election-video.html?searchResultPosition=4,"트럼프, 화이트 하우스의 비디오에서 '조작'선거에 46 분이 걸리는 DIATRIBE를 제공합니다.",0,3.855907447228632e-48,1.4074062181096328e-46
419,01100801.20201203201510001,"“선거 사기당했다” 물러서기 싫은 트럼프, 46분 동영상 연설",1,3.855907447228632e-48,2.0105803115851901e-47
420,01100901.20201202072051001,"'트럼프 심복' 바 법무장관도 잘리나 ""선거조작 증거 못 봤다""",1,3.855907447228632e-48,2.0105803115851901e-47
421,01100901.20201203164200001,"트럼프 46분 영상 올리고 ""가장 중요한 연설""…""선거 조작"" 되풀이",1,3.855907447228632e-48,2.0105803115851901e-47
422,01500701.20201202085641001,트럼프 최측근 “선거조작 입증할 사기 못 봤다”,1,3.855907447228632e-48,2.0105803115851901e-47
423,02100101.20201202092745002,"`트럼프 충복` 미 법무장관 ""선거조작 사기 증거 없어""",1,3.855907447228632e-48,2.0105803115851901e-47
424,02100201.20201203205418001,"트럼프, 46분 간 나홀로 외침…""부정 선거, 대법원이 바꿔놔야""",1,3.855907447228632e-48,2.0105803115851901e-47
425,08200101.20201202213808002,"美법무 ""선거조작 입증 못봤다""…트럼프 타격",1,3.855907447228632e-48,2.0105803115851901e-47
426,https://www.nytimes.com/2020/12/03/us/pardon-elliott-broidy-abbe-lowell.html?searchResultPosition=3,트럼프 어소시에이츠는 용 의심되는 사면 방식으로 면밀히 조사되었다고 말했다.,0,4.460817030840428e-59,1.6281982161077293e-57
427,01100401.20201202152048001,"측근 사면 남발한 트럼프, 이번엔 자녀들엔 선제적 사면도?",1,4.460817030840428e-59,4.070495540269323e-58
428,01100901.20201205050206001,트럼프 ‘셀프 사면’도 방법 있다···몰래 사면·선제 사면도 되는 美,1,4.460817030840428e-59,4.070495540269323e-58
429,01101001.20201202143922001,"트럼프, 가족·줄리아니 사면 논의…검찰, ‘대가성 사면’ 수사",1,4.460817030840428e-59,4.070495540269323e-58
430,01101101.20201203181437001,퇴임 전 ‘자녀 사면’ 카드 꺼낸 트럼프… ‘셀프사면’도 가능할까?,1,4.460817030840428e-59,4.070495540269323e-58
431,https://www.nytimes.com/2020/12/06/us/politics/barr-considering-resigning.html?searchResultPosition=5,트럼프의 용어가 끝나기 전에 떠날 지 여부를 무게가있는 것으로 알려져 있습니다.,0,3.603419300837464e-86,1.3152480446852915e-84
432,02100701.20201208142516001,트럼프 해고 美 전 보안국장 “허위정보 유포 트럼프가 국내 보안 위협”,1,3.603419300837464e-86,1.3152480446852915e-84
433,https://www.nytimes.com/2020/12/07/us/politics/trump-pfizer-coronavirus-vaccine.html?searchResultPosition=6,트럼프 행정부가 더 많은 화이자 백신을 확보 할 수있는 기회를 통과했습니다.,0,3.745597165280473e-51,1.36714296520224e-49
434,01100701.20201208115011001,"화이자·모더나, 트럼프 주최 ‘백악관 백신 정상회의’ 초대 거부",1,3.745597165280473e-51,2.2785716086704004e-50
435,01100901.20201209133959001,"선거인단 투표 D-6…트럼프, 여전히 ""다음 행정부는 트럼프 행정부""",1,3.745597165280473e-51,2.2785716086704004e-50
436,02100201.20201208120134001,"트럼프가 불렀는데…화이자·모더나 ""백신회담 거절""",1,3.745597165280473e-51,2.2785716086704004e-50
437,02100601.20201208094755001,"화이자·모더나, 트럼프 주최 '백신 최고회의' 초청 거절",1,3.745597165280473e-51,2.2785716086704004e-50
438,02100701.20201209060416001,트럼프 “백신도 미국 우선” 행정명령 서명…“국방물자법 발동할 수도”[인더머니],1,3.745597165280473e-51,2.2785716086704004e-50
439,08100401.20201208110203003,"화이자·모더나, 트럼프 주최 '백신 최고회의' 불참",1,3.745597165280473e-51,2.2785716086704004e-50
440,https://www.nytimes.com/2020/12/09/us/politics/trump-texas-supreme-court-lawsuit.html?searchResultPosition=4,17 공화당 변호사 멀리 가져온 선거 소송에서 일반 백 트럼프,0,3.603419300837462e-41,1.3152480446852908e-39
441,01100901.20201212100344001,美연방대법원도 경합 4개주 대선 무효소송 기각…트럼프 소송전 치명타,1,3.603419300837462e-41,1.3152480446852908e-40
442,01101101.20201211004434001,트럼프 변호사 줄리아니 퇴원…대선 뒤집기 소송 합류,1,3.603419300837462e-41,1.3152480446852908e-40
443,02100201.20201208112431001,"트럼프는 여전히 ""조작 선거""…공화당 88%는 '침묵'",1,3.603419300837462e-41,1.3152480446852908e-40
444,02100701.20201209113641001,트럼프 불복소송 여성변호사도 확진,1,3.603419300837462e-41,1.3152480446852908e-40
445,02100701.20201210060237001,"[인더머니] 트럼프, 연방대법에서 ‘대선무효 소송’ 기각되자 “내 소송 아냐” 딴소리",1,3.603419300837462e-41,1.3152480446852908e-40
446,02100801.20201212111723001,"美연방대법원, '대선 불복' 트럼프측 선거 무효소송 기각(종합)",1,3.603419300837462e-41,1.3152480446852908e-40
447,02100851.20201210143941001,"'트럼프의 선거 반란, 이제 시작?'...18개州 연방대법원에 '대선 무효' 소송",1,3.603419300837462e-41,1.3152480446852908e-40
448,02100851.20201212095128001,"트럼프의 '선거 반란', 이제 끝나나?...'텍사스州 소송 기각' 등 돌린 美대법원",1,3.603419300837462e-41,1.3152480446852908e-40
449,07101201.20201210141028001,텍사스주 대선불복 소송… 트럼프는 소송동참 선언,1,3.603419300837462e-41,1.3152480446852908e-40
450,08100401.20201212092004001,미 연방대법원도 대선무효 소송 기각...트럼프 소송전 치명타,1,3.603419300837462e-41,1.3152480446852908e-40
451,https://www.nytimes.com/2020/12/13/us/politics/coronavirus-vaccine-education-campaign.html?searchResultPosition=9,트럼프 행정부는 미국인들에게 예방 접종을 장려하기위한 돌진 노력을 계획하고 있습니다.,0,4.460817030840428e-59,1.6281982161077293e-57
452,01100801.20201214171723001,"트럼프 “백악관 관료들, 백신 접종 나중에”...우선 접종설 부인",1,4.460817030840428e-59,4.070495540269323e-58
453,01100901.20201214120755001,美 백신 접종 D-Day는 빠르면 14일…트럼프·바이든 접종은 언제?,1,4.460817030840428e-59,4.070495540269323e-58
454,01101101.20201214081402001,"미국 CDC '화이자 백신 접종' 최종 권고…""트럼프 14일 접종""",1,4.460817030840428e-59,4.070495540269323e-58
455,02100601.20201214172531001,"美 코로나 백신 백악관부터 접종?…트럼프 ""계획없다""",1,4.460817030840428e-59,4.070495540269323e-58
456,https://www.nytimes.com/2020/12/13/world/trump-delays-a-plan-to-fast-track-vaccines-for-white-house-staff-members.html?searchResultPosition=8,트럼프는 백악관 직원을위한 신속한 백신을 신속하게 추적 할 계획을 지연시킵니다.,0,1.0241533632431202e-54,3.7381597754952403e-53
457,01100611.20201214152247001,"백악관·정부 간부들 “열흘 안에 백신 접종”, 트럼프 “안될 말, 나중에”",1,1.0241533632431202e-54,7.47631955099048e-54
458,02100701.20201214163903001,비판 의식했나?…트럼프 “나와 백악관 직원 백신 접종 나중에”,1,1.0241533632431202e-54,7.47631955099048e-54
459,02100801.20201214073424001,"트럼프, 코로나 백신 접종 예정‥백신 거부감 해소 나서",1,1.0241533632431202e-54,7.47631955099048e-54
460,02100801.20201214112247002,美 코로나 백신 배송작전 시작...트럼프·백악관 수뇌부 최우선 접종키로(종합),1,1.0241533632431202e-54,7.47631955099048e-54
461,08100401.20201214164203002,"트럼프 ""백악관 백신 접종 나중에...나도 적절한 때 맞을 것""",1,1.0241533632431202e-54,7.47631955099048e-54
462,https://www.nytimes.com/2020/12/14/us/politics/biden-electoral-college.html?searchResultPosition=2,선거 대학 투표는 공식적으로 Biden의 승리를 확증합니다,0,4.460817030840428e-59,1.6281982161077293e-57
463,02100201.20201215074906001,"[속보]바이든, 선거인단 투표서 과반 확보...공식 승리 확정",1,4.460817030840428e-59,4.070495540269323e-58
464,02100801.20201215111824001,"""민주주의 승리‥통합하고 치유하자"" 바이든 선거인단 투표 승리(종합)",1,4.460817030840428e-59,4.070495540269323e-58
465,08100101.20201215063107001,미국 선거인단 투표…바이든 승리 공식 확정될 듯,1,4.460817030840428e-59,4.070495540269323e-58
466,08100101.20201215123622002,"바이든, 선거인단 투표도 과반수…대선 승리 공식화",1,4.460817030840428e-59,4.070495540269323e-58
467,https://www.nytimes.com/2020/12/14/us/politics/republicans-electoral-college.html?searchResultPosition=7,"선거 대학을 투표 한 후, 공화당 원가가 더 어울리고 트럼프의 손실을 받아들입니다.",0,4.460817030840428e-59,1.6281982161077293e-57
468,01100701.20201216155502001,'고립무원' 트럼프… 공화당 1인자도 남미의 트럼프도 등 돌려,1,4.460817030840428e-59,4.070495540269323e-58
469,01500701.20201216134504001,트럼프 '몽니' 언제까지…선거인단 투표 결과에도 여전히 '선거 사기' 주장,1,4.460817030840428e-59,4.070495540269323e-58
470,02100801.20201214112247001,"공화당 분열 위기 앞에 의원들도 선거 승복…""트럼프가 졌다""",1,4.460817030840428e-59,4.070495540269323e-58
471,02100851.20201215114226001,"""페이지 넘길 때"" 트럼프 설득하는 바이든...공화당도 '선거 승복' 모색(종합)",1,4.460817030840428e-59,4.070495540269323e-58
472,https://www.nytimes.com/2020/12/17/us/politics/russia-cyber-hack-trump.html?searchResultPosition=9,공무원이 미국 정부에게 '위험 무덤'을 경고 한 것으로 발견 된 해킹 공격,0,1.267840454727442e-72,4.627617659331603e-71
473,02100311.20201218081215001,"바이든, 연방정부 해킹 사건에 ""대가 치르게 할 것"" 경고",1,1.267840454727442e-72,2.3138088296658016e-71
474,08100401.20201218060005001,"바이든, 연방정부 해킹 사건에 ""대가 치르게 할 것""",1,1.267840454727442e-72,2.3138088296658016e-71
475,https://www.nytimes.com/2020/12/19/us/trump-contradicts-pompeo-over-russias-role-in-hack.html?searchResultPosition=3,트럼프는 해킹에서 러시아의 역할을 통해 Pompeo를 모순합니다,0,3.1450512378253567e-43,1.1479437017011855e-41
476,01100611.20201220151801001,폼페이오 “러시아가 해킹” vs 트럼프 “뭐든지 러시아”,1,3.1450512378253567e-43,1.275493001890206e-42
477,01100701.20201220132803001,"러시아 해킹 부인한 트럼프, 푸틴 앞에선 작아지는 이유 [특파원+]",1,3.1450512378253567e-43,1.275493001890206e-42
478,01101101.20201220093035001,"美 해킹, 폼페이오는 러시아 배후 지목했는데 트럼프는 '두둔'",1,3.1450512378253567e-43,1.275493001890206e-42
479,02100601.20201220090313001,"美정부기관 해킹 주범 러시아 지적한 폼페이오…트럼프 ""가짜뉴스""",1,3.1450512378253567e-43,1.275493001890206e-42
480,02100701.20201220094508001,"트럼프 “해킹, ‘가짜 뉴스’ 탓 실제보다 부풀려져”…배후 지목 러시아 두둔 논란",1,3.1450512378253567e-43,1.275493001890206e-42
481,02100801.20201220155905001,"'러시아 해킹' 의혹에 백악관 ""성명 내려는데 누군가 막았다""…폼페이오와 충돌한 트럼프",1,3.1450512378253567e-43,1.275493001890206e-42
482,02100851.20201220094310001,"폼페이오 ""美 정부 해킹 주범은 러시아""...트럼프는 ""가짜뉴스""",1,3.1450512378253567e-43,1.275493001890206e-42
483,08100201.20201221070709004,"[이 시각 세계] ""트럼프, 해킹 배후 러시아 두둔"" 비판",1,3.1450512378253567e-43,1.275493001890206e-42
484,08100401.20201220070402001,"트럼프, 사이버 해킹 배후 지목 러시아 두둔",1,3.1450512378253567e-43,1.275493001890206e-42
485,https://www.nytimes.com/2020/12/22/us/politics/trump-pardons.html?searchResultPosition=2,트럼프 용 사면 두 러시아 문의 수치 및 블랙 워터 가드,0,4.460817030840428e-59,1.6281982161077293e-57
486,01100801.20201223100205001,"트럼프, ‘러시아 스캔들' 관련자 등 15명 전격 사면",1,4.460817030840428e-59,4.070495540269323e-58
487,01100901.20201223182214001,"임기 한달 남긴 트럼프, '러시아 스캔들' 관련자·측근 무더기 사면",1,4.460817030840428e-59,4.070495540269323e-58
488,01101101.20201223123138001,러시아에 미련 못버린 트럼프... '러 스캔들' 연루 범죄자 무더기 사면,1,4.460817030840428e-59,4.070495540269323e-58
489,02100311.20201223101833001,"트럼프, 러시아 스캔들 연루 측근 등 15명 무더기 사면",1,4.460817030840428e-59,4.070495540269323e-58
490,https://www.nytimes.com/2020/12/24/us/politics/stimulus-2000.html?searchResultPosition=10,"트럼프에 응답하고, 민주당은 집을 통해 2,000 달러의 지불을 시도하고 실패합니다.",0,1.0645627427494656e-64,3.8856540106799006e-63
491,02100201.20201223121144001,"돌연 '부양책 거부' 트럼프 ""1인당 600달러→2000달러 지급하라""",1,1.0645627427494656e-64,1.295218003559967e-63
492,02100801.20201223144745001,"'재난지원금 600달러, 창피하다'는 트럼프에 반색하는 美민주당",1,1.0645627427494656e-64,1.295218003559967e-63
493,02100851.20201227113145001,"트럼프 ""재난지원금 600달러는 중국 탓""...민주당, 대체 부양책 추진 중",1,1.0645627427494656e-64,1.295218003559967e-63
494,https://www.nytimes.com/2020/12/26/us/politics/republicans-voter-fraud.html?searchResultPosition=1,트럼프의 사기 주장은 법정에서 사망했지만 도난당한 선거의 신화는,0,1.267840454727442e-72,4.627617659331603e-71
495,02100201.20201225112827001,"성탄 전야에 트럼프 또 ""부정선거"" 주장…백신 보급 자화자찬도",1,1.267840454727442e-72,2.3138088296658016e-71
496,02100801.20201228150530002,"트럼프, 또다시 조지아주 지원 유세行…""부정선거 주장 계속할까""",1,1.267840454727442e-72,2.3138088296658016e-71
497,https://www.nytimes.com/2020/12/27/opinion/letters/republicans-facts.html?searchResultPosition=4,"레이건에서 트럼프로, 사실을 거부합니다",0,3.603419300837464e-86,1.3152480446852915e-84
498,01100611.20201230051340002,美의회 “트럼프의 거부권을 거부한다”,1,3.603419300837464e-86,1.3152480446852915e-84
499,https://www.nytimes.com/2020/12/27/us/jobless-benefits-run-out-as-trump-resists-signing-the-relief-bill.html?searchResultPosition=1,Jobless 혜택은 트럼프가 구호 청구서에 서명하는 것에 따라 다릅니다.,0,1.267840454727442e-72,4.627617659331603e-71
500,02100201.20201227090116001,부양책 서명 거부하는 트럼프…”파멸적 결과 벌어질 것”,1,1.267840454727442e-72,2.3138088296658016e-71
501,02100701.20201227100731001,"바이든 “트럼프, 부양책 서명 안하면 파멸”…‘대선 불복’ 트럼프, 대법·법무부·공화당 비난",1,1.267840454727442e-72,2.3138088296658016e-71
502,https://www.nytimes.com/2020/12/29/todayspaper/quotation-of-the-day-thousands-await-word-in-prison-as-trump-frees-a-privileged-few.html?searchResultPosition=3,하루의 견적 : 트럼프가 특권이 많은 부분을 자유롭게 할 때 수천 명의 단어를 기다리고 있습니다.,0,4.460817030840428e-59,1.6281982161077293e-57
503,01100401.20201229140037001,“‘227명 트럼프 판사’는 트럼프 판사가 아니다”[정미경 기자의 청와대와 백악관 사이],1,4.460817030840428e-59,4.070495540269323e-58
504,01100701.20201230081618001,"바이든 ""트럼프 백신계획 뒤처져"" 질타… 하루 100만명 목표 제시",1,4.460817030840428e-59,4.070495540269323e-58
505,01101101.20201230090302001,"바이든, 트럼프 백신 접종 정책 맹공… ""하루 100만명 맞게 할 것""",1,4.460817030840428e-59,4.070495540269323e-58
506,01100801.20201230083235001,바이든 ”하루 100만명씩.. 취임 후 100일 내 1억명 백신 맞히겠다”,1,4.460817030840428e-59,4.070495540269323e-58
507,https://www.nytimes.com/2021/01/01/us/politics/trump-georgia-senate.html?searchResultPosition=1,트럼프는 조지아 상원의 종족의 불법적이고 무효로 전화를합니다.,0,1.267840454727442e-72,4.627617659331603e-71
508,02100311.20210102103133001,"트럼프 거부권 무효화...미 상원, 국방수권법 재의결",1,1.267840454727442e-72,2.3138088296658016e-71
509,08100401.20210102054003001,"미 의회, 트럼프 거부권 첫 무효화...상원도 국방수권법 재의결",1,1.267840454727442e-72,2.3138088296658016e-71
